"id","Geographic Area Name","TotalPop","PopUnder5","Pop5_9","Pop10_14","Pop15_19","Pop20_24","Pop25_29","Pop30_34","Pop35_39","Pop40_44","Pop45_49","Pop50_54","Pop55_59","Pop60_64","Pop65_69","Pop70_74","Pop75_79","Pop80_84","Pop85Up","Pop5_14","Pop15_17","PopUnder18","Pop18_24","Pop15_44","Pop16Up","Pop18Up","Pop21Up","Pop60Up","Pop62Up","Pop65Up","Pop75Up","Pop5Up","NonEnglishAtHome5Up","SpeakSpanish5Up","ForeignBorn5Up","Pop25Up","LessThanHighSchool25Up","HighSchoolPlus25Up","SomeCollege25Up","BachelorsUp25Up","PopWithDisability","PopMale","PopFemale","PopBlack","PopAmericanIndian","PopAsian","PopHawaiin","Pop2PlusRaces","PopWhite","PopHispanic","PopAmbulatoryDisability","PopSelfCareDisability","PopIndLivingDisability","TotalHouseholds","HousesWithFoodStamps","HousesWith60Plus","HousesWithChildren","HousesInPoverty","TotalHousePopulation","Income25kUnder","Income25k_50k","Income50k_75k","Income75k_100k","Income100kUp","TotalCivNonInstiPop","TotalCivNonInstiUnInsured","TotCivEmpPop16Up","TotEmpSelfEmployed","TotEmpAgriculture_Mining","TotEmpConstruction","TotEmpManufacturing","TotEmpWholesale","TotEmpRetail","TotEmpTransportation","TotEmpInformation","TotEmpFinance_Insurance","TotEmpProfessional","TotEmpEducation_Healthcare","TotEmpEntertainment_Food","TotEmpOther","TotEmpPublicAdministration","Worker16UpDroveAlone","Worker16UpCarpool","Worker16UpPublicTransportation","TotalWorkers16Up","TotWorkerManagement","TotWorkerService","TotWorkerSales_Office","TotWorkerConstruction_Maintenance","TotWorkerProduction_Transportation","TotWorkerMilitary","TotalOccupiedHousingUnits","Housing1Detached","Housing1Attached","Housing2Apartments","Housing3_4Apartments","Housing5_9Apartments","Housing10PlusApartments","HousingMobileHome"
"0500000US01083","Limestone County, Alabama",93052,5223,5431,6697,6304,5103,5713,6335,6269,6462,6754,7134,6605,5299,4309,4010,2312,1665,1427,12128,4061,21412,7346,36186,74268,71640,68380,19022,16666,13723,5404,87829,5814,4214,3429,64294,10123,19463,18341,16367,14690,43726,46381,11052,847,1174,24,1728,70062,5449,0,0,0,32126,3673,12338,10425,4361,90086,14760,17781,15648,14726,27171,90107,8634,39595,3,496,3256,7227,844,4672,1736,485,1129,5278,6999,2927,1786,2760,34424,3093,71,39277,36,15.4,18.9,11.1,18.5,0.1,32126,25530,516,367,331,764,957,3661
"0500000US01085","Lowndes County, Alabama",10236,634,637,662,579,668,669,588,486,606,653,737,822,667,618,428,396,195,191,1299,397,2330,850,3596,8097,7906,7568,2495,2188,1828,782,9602,84,69,32,7056,1588,2722,1750,996,2536,4770,5369,7555,13,0,0,76,2461,63,0,0,0,4180,1351,1805,1293,1229,10139,3586,2699,1305,1130,1419,10139,937,3457,2.6,143,199,642,190,417,206,16,136,243,733,195,116,221,2873,358,12,3360,24.9,16.5,19.9,10.8,27.9,0,4180,2382,42,139,92,5,10,1510
"0500000US01087","Macon County, Alabama",19054,936,901,958,1858,2266,1125,934,1037,707,990,1182,1295,1323,1253,902,598,396,393,1859,616,3411,3508,7927,16058,15643,13766,4865,4283,3542,1387,18118,562,388,201,12135,2215,3658,3752,2510,3253,8620,10208,15595,63,50,0,68,2892,328,0,0,0,7637,1849,3610,1794,2040,16739,5599,4248,2586,1725,2581,18828,1523,7289,2.4,124,258,1078,86,815,243,25,179,400,2521,743,320,497,5977,551,37,7144,30.8,21.5,20,7.6,20,0.2,7637,4959,49,146,467,274,109,1633
"0500000US01089","Madison County, Alabama",357560,20902,21679,22488,24006,24700,25452,24051,21666,21688,23828,27873,26834,21085,16558,13019,8909,7254,5568,44167,14126,79195,34580,141563,287944,278365,263800,72393,63095,51308,21731,336658,22231,10906,19476,243785,21617,50768,69750,101650,46042,171005,181423,84309,1963,9034,324,11835,228907,17141,0,0,0,145256,15387,50278,44029,18835,347956,53959,63638,55368,44438,130553,352428,31451,172631,2.6,1099,7507,19805,2857,18651,5408,3860,6217,33774,36451,14091,7243,15668,150637,10162,300,171047,47.4,15,20.2,6.2,10.9,0.3,145256,106210,2525,2381,5374,8350,14092,6324
"0500000US01091","Marengo County, Alabama",19538,969,1232,1474,1447,893,1305,938,1013,1293,1211,1327,1278,1468,1105,942,709,578,356,2706,793,4468,1547,6889,15703,15070,14211,5158,4576,3690,1643,18569,126,64,87,13523,2192,5378,3869,2084,4821,9343,9975,10393,41,0,0,56,8716,105,0,0,0,7768,1635,3234,1816,2127,19302,5612,4795,3088,2345,3462,19318,1847,6563,2.5,259,362,1036,130,770,570,94,283,392,1556,369,412,330,5724,287,0,6416,29.1,17.3,20.7,11.9,21,0,7768,5011,63,139,191,354,113,1897
"0500000US01093","Marion County, Alabama",29965,1539,1588,1982,1897,1605,1738,1563,1555,1913,2033,2223,2036,2074,1863,1657,1419,596,684,3570,1207,6316,2295,10271,24333,23649,22477,8293,7535,6219,2699,28426,860,615,376,21354,4343,7435,6770,2806,7651,14608,14890,938,122,49,0,505,27257,752,0,0,0,12212,1809,5572,3740,2244,29439,7686,8166,5984,2900,4703,29498,3101,11980,2.1,343,806,2645,225,1517,657,0,690,699,2676,483,618,621,10106,1260,6,11733,25.6,14.3,21.6,12.6,25.7,0.1,12212,8142,84,383,445,402,137,2619
"0500000US01095","Marshall County, Alabama",95145,6536,6165,6974,6167,5659,6032,5626,5646,5948,6158,6326,5987,5980,5312,4090,3135,1881,1523,13139,3979,23654,7847,35078,74128,71491,68484,21921,19376,15941,6539,88609,10408,9057,6216,63644,12151,19818,19442,12233,14599,46628,47668,2357,388,570,46,1701,76549,12960,0,0,0,34896,5436,14365,11305,6513,94084,22158,24925,16275,12292,18434,94296,12367,38997,3,728,3409,8214,1049,4560,2112,588,1563,2984,7544,2827,1950,1469,32897,3712,197,38549,29.6,16.4,19.6,11.7,22.7,0,34896,26290,242,947,843,1091,642,4841
"0500000US01097","Mobile County, Alabama",414659,26969,26349,28091,27066,28485,30228,26982,25012,24554,25050,27633,28094,26496,22262,15823,11239,7295,7031,54440,16928,98337,38623,162327,327952,316322,300501,90146,78959,63650,25565,387690,18741,8120,13511,277699,38247,92986,82763,63703,57257,193069,214974,144304,2870,8067,62,7431,233704,11875,0,0,0,155831,26542,61749,48203,28483,404947,90539,92820,75202,54795,91591,408043,47466,174229,2.7,1861,12379,22112,5226,21659,9714,2553,9037,17075,40845,16080,9244,6444,148395,11962,802,172096,32.5,17.2,23.2,10.1,16.7,0.2,155831,116815,1552,2436,3885,6869,12713,11561
"0500000US01099","Monroe County, Alabama",21512,1266,1337,1364,1450,1339,1187,1052,1350,1084,1408,1485,1608,1522,1216,1127,581,555,581,2701,953,4920,1836,7462,17132,16592,15905,5582,4951,4060,1717,20246,134,45,136,14756,2409,6805,3464,2078,2928,10128,11151,8817,346,120,0,281,11566,302,0,0,0,8149,1293,3661,1972,2699,21263,7587,4579,3222,2253,3622,21279,2843,6422,0.9,279,463,1149,100,949,320,82,200,382,1499,411,207,381,5814,192,42,6349,28.3,18.1,18.8,14.3,20.6,0,8149,5683,49,167,104,251,112,1783
"0500000US01101","Montgomery County, Alabama",226941,15315,15403,14135,15037,17009,17390,15605,14036,14487,13566,14484,14899,13392,11038,7608,6146,3999,3392,29538,8816,53669,23230,93564,179544,173272,163834,45575,40008,32183,13537,211626,12471,5498,10501,150042,21646,38289,41976,48131,35915,103320,118656,128732,399,6054,46,3921,76067,7372,0,0,0,89835,17187,32298,28284,16696,218795,51129,50053,37149,28054,52410,221976,23413,100599,2.7,414,3921,11600,1948,11786,4094,1289,6042,10718,21997,10569,5507,10714,84330,9031,546,99723,37,18.3,22.9,5.4,15.8,0.7,89835,64377,2303,1227,3872,7368,7184,3504
"0500000US01103","Morgan County, Alabama",119122,7059,8221,7124,7610,6847,7463,7160,7466,7545,7964,8763,8293,7742,6542,5089,3407,2623,2204,15345,4980,27384,9477,44091,94987,91738,87927,27607,24664,19865,8234,112063,8308,7097,5014,82261,13706,24350,26356,17849,19687,57567,59784,14608,736,775,48,2291,89416,9645,0,0,0,45646,6162,18668,14172,7102,117222,21600,27786,23845,16831,27160,117351,11937,51513,2.7,375,4443,10147,1188,6652,2122,632,1799,4734,10457,4021,2614,2329,45160,3588,198,50735,31.8,16.3,22.2,10.7,18.9,0,45646,33074,1210,519,1533,2127,2286,4897
"0500000US01105","Perry County, Alabama",9486,514,367,797,1007,986,244,390,839,456,338,544,625,615,540,510,240,259,215,1164,391,2069,1602,3922,7699,7417,6505,2379,2185,1764,714,8972,124,86,143,5815,1275,2293,1334,913,2349,4350,4977,6532,0,21,0,0,2701,89,0,0,0,3079,1195,1780,646,1147,8683,3106,3528,821,344,884,9327,1186,2325,3.4,76,104,371,8,183,184,21,21,82,780,129,170,196,1947,192,0,2315,29.6,19.7,20,7.5,22.8,0.3,3079,2090,14,29,156,10,144,636
"0500000US01107","Pickens County, Alabama",20298,1034,996,1187,1294,1222,1330,1315,1342,1031,1438,1564,1545,1271,1359,778,605,463,524,2183,785,4002,1731,7534,16837,16296,15473,5000,4291,3729,1592,19264,833,782,663,14565,2829,5352,4425,1959,4626,9646,9231,8034,0,2,8,214,10487,320,0,0,0,7530,1214,3491,2140,1691,18755,5666,4328,3358,2092,3311,18877,1604,7136,2.8,249,638,1232,287,881,500,103,197,443,1596,279,377,354,5760,675,6,7016,27.5,15.2,21.9,12,23.4,0,7530,4970,34,478,139,104,132,1673
"0500000US01109","Pike County, Alabama",33403,1861,1762,1846,2875,5801,2330,1643,1798,1540,1678,1775,1913,1695,1451,1368,1043,521,503,3608,1070,6539,7606,15987,27676,26864,23391,6581,5765,4886,2067,31542,1505,297,1435,19258,3660,6405,4657,4536,5680,15981,17233,12613,209,715,3,796,18660,263,0,0,0,11547,1901,4260,2771,2997,31485,9488,8761,3888,3707,5641,33214,3180,14093,2.6,325,706,1921,234,1911,733,141,690,1071,3270,1697,687,707,11501,1115,19,13757,30.7,19.6,21.5,7.5,20.7,0,11547,6588,141,557,917,703,459,2182
"0500000US01111","Randolph County, Alabama",22574,1290,1432,1300,1542,1272,1192,1235,1246,1369,1374,1569,1408,1833,1400,1272,935,480,425,2732,892,4914,1922,7856,18218,17660,16739,6345,5515,4512,1840,21284,380,216,360,15738,3340,5719,4329,2350,3193,10907,11417,4504,51,68,51,330,16794,655,0,0,0,8643,1294,4151,2395,1524,22085,4949,5900,5415,2104,3717,22324,2345,8628,1.2,261,688,2390,215,837,392,160,385,711,1523,346,373,347,7260,869,11,8516,25.3,14.2,18.9,11.8,29.7,0,8643,6183,26,116,88,137,183,1910
"0500000US01113","Russell County, Alabama",58213,4258,4630,3201,3421,3753,4801,4102,3536,3916,3618,3949,3899,3353,2593,2059,1309,1067,748,7831,2269,14358,4905,23529,45527,43855,42152,11129,9765,7776,3124,53955,2819,1757,1481,38950,6495,12583,13434,6438,10638,26654,29847,24467,165,502,58,2294,26355,3023,0,0,0,22740,4359,7613,7306,4368,56394,14074,13741,11628,7776,9175,56501,7590,23550,0.9,287,1209,3028,356,2953,1062,455,1764,2105,5035,2058,1195,2043,21111,1976,57,24304,29.1,17.4,23.9,10.4,16.7,2.5,22740,15486,167,670,997,1284,743,3393
"0500000US01115","St. Clair County, Alabama",87306,5241,5279,6058,5144,4886,5466,5827,5376,6010,6375,6098,6314,5341,5031,3515,2359,1796,1190,11337,3420,19998,6610,32709,69474,67308,64714,19232,17254,13891,5345,82065,2171,1284,1493,60698,9255,21865,19587,9991,14055,41939,43443,7237,315,717,8,1080,74281,2029,0,0,0,32172,3497,12903,10184,4313,85071,13227,17945,18286,13909,21704,85382,7553,38881,2.2,463,3832,5626,1888,4830,2369,719,2194,3486,6912,2675,2277,1610,33011,3454,83,38109,28.5,16.4,24.6,12.5,18,0,32172,22048,303,510,522,920,607,7262
"0500000US01117","Shelby County, Alabama",211261,12500,14065,14839,14336,12099,12672,13634,14434,15357,15293,14900,13510,13497,11006,7733,5458,3218,2710,28904,9207,50611,17228,82532,166663,160650,152790,43622,37765,30125,11386,198761,15938,10343,10990,143422,11258,29106,42634,60424,23579,101331,108307,24865,463,4249,47,3914,164141,12029,0,0,0,78328,4258,28631,26503,6581,208133,20578,31339,33400,32833,89983,209638,14284,105724,4.1,802,6944,8061,3739,12367,6226,2651,11376,12539,22131,8765,6187,3936,89907,7621,30,104383,44.4,13.5,25.3,7.5,9.2,0.1,78328,59457,4066,535,841,2223,5412,5794
"0500000US01119","Sumter County, Alabama",12985,702,693,661,1385,1686,662,492,601,616,682,771,993,843,616,568,353,414,247,1354,466,2522,2605,5442,10765,10463,9128,3041,2666,2198,1014,12283,407,33,268,7858,1238,2969,1936,1715,2797,5954,6892,9295,5,338,0,33,3116,13,0,0,0,5047,1495,2128,1098,1928,12076,4808,2827,1686,1364,1391,12846,1990,4207,1.5,93,187,493,64,520,237,22,146,165,1418,408,106,348,3420,399,17,4045,26.1,24.6,23.1,4.9,21,0.3,5047,2532,3,190,253,135,346,1588
"0500000US01121","Talladega County, Alabama",80565,4301,5040,4796,5044,5262,5143,4706,4824,5234,5477,5569,5609,5803,4763,3554,2409,1628,1403,9836,3211,17348,7095,30213,65443,63217,60290,19560,16981,13757,5440,76264,2165,1348,1391,56122,10671,19607,17827,8017,14937,36898,40692,24641,342,447,28,1217,49396,1551,0,0,0,31407,5464,13355,9475,6160,77112,19629,20255,13952,10635,12641,77590,7202,31082,3.3,593,1962,6787,762,3864,1827,295,1612,1709,6623,2146,1279,1623,25746,2756,107,30336,28.9,15.5,20.1,10.4,25,0.1,31407,20549,286,913,925,931,766,7037
"0500000US01123","Tallapoosa County, Alabama",40636,2211,2650,2217,2712,2264,2167,2123,2087,2255,2593,2882,3055,3146,2556,2479,1320,1069,850,4867,1496,8574,3480,13608,33023,32062,30393,11420,9886,8274,3239,38425,653,546,597,28582,5581,9402,8355,5244,7624,19116,20994,10940,130,155,0,399,27680,954,0,0,0,16448,3312,7778,4551,3115,40020,10438,8849,8553,4974,7206,40110,3230,15083,3.9,240,1339,3267,322,1339,934,107,803,888,3642,832,718,652,12975,1299,14,14901,29.5,15,19.7,12.5,23.4,0,16448,11631,144,570,270,366,366,3101
"0500000US01125","Tuscaloosa County, Alabama",206213,12348,11967,11702,19497,23145,17215,13204,12816,11753,11393,11674,11711,12103,8707,6725,4392,2943,2918,23669,7159,43176,35483,97630,167611,163037,145713,37788,33182,25685,10253,193865,10865,6060,7448,127554,14748,38097,36040,38669,24594,98656,106037,64543,385,3302,73,2316,126992,7426,0,0,0,72379,7255,25100,23108,11989,195819,37832,41066,35152,29545,52224,204693,15417,93450,2.8,935,6128,13837,1860,9364,4083,1529,3869,7259,27700,9590,4322,2974,78875,8132,283,92238,35.2,17.4,20,8.4,19,0.1,72379,48269,954,1524,2734,4178,7639,7081
"0500000US01127","Walker County, Alabama",64493,3986,4028,3811,4003,3691,3953,3636,3489,4122,4181,4524,4749,4296,3578,3549,2275,1406,1216,7839,2528,14353,5166,22894,51826,50140,47924,16320,14506,12024,4897,60507,1355,960,903,44974,8606,16685,14479,5204,15390,31075,32681,3815,109,319,0,1162,56941,1545,0,0,0,25036,4050,11269,7438,4787,63562,14667,16526,11623,9236,11510,63756,6987,24707,2.4,1219,1889,2913,687,3339,1721,204,1081,1559,5471,2030,1610,984,20623,2548,50,24210,25.9,17.6,21.4,15,20,0.1,25036,16253,238,380,555,547,282,6781
"0500000US01129","Washington County, Alabama",16643,616,889,1422,1203,1044,756,940,814,948,1044,1431,1109,1389,1003,863,583,414,175,2311,776,3703,1471,5705,13563,12940,12233,4427,4058,3038,1172,16027,142,98,175,11469,2243,4954,2996,1276,4053,8350,8170,4058,1227,62,0,260,10740,182,0,0,0,6007,980,3113,1698,1254,16501,3497,5425,2901,1924,2754,16520,1578,5538,1.8,401,625,1144,299,544,268,22,172,343,1080,270,187,183,4561,701,0,5445,23.4,15.7,19.3,17.6,24,0,6007,4258,0,6,22,6,1,1714
"0500000US01131","Wilcox County, Alabama",10809,666,497,930,847,665,649,512,502,801,604,641,733,777,707,445,266,329,238,1427,549,2642,963,3976,8573,8167,7652,2762,2506,1985,833,10143,289,86,58,7204,1662,2903,1738,901,1939,4902,5631,7333,20,0,0,316,2807,68,0,0,0,3804,931,1811,826,1132,10528,4113,2768,1693,810,1144,10533,1223,2882,2.9,185,240,462,4,243,240,54,116,210,583,189,172,184,2509,222,9,2864,25.3,21,15.6,8.5,28.7,0.9,3804,1920,10,4,169,138,13,1550
"0500000US01133","Winston County, Alabama",23875,1246,1193,1653,1368,1231,1273,1311,1273,1402,1583,1760,1874,1681,1518,1467,967,543,532,2846,900,4992,1699,7858,19505,18883,17985,6708,6059,5027,2042,22629,495,441,259,17184,3755,6420,4683,2326,5935,11656,11885,32,93,31,0,485,22172,728,0,0,0,9403,1337,4287,2573,1606,23482,5970,6599,5344,2693,2876,23541,2901,9000,4.7,185,643,2040,351,1074,913,70,227,396,1795,455,507,344,7050,1125,33,8638,24.5,14,19.3,12.4,29.7,0.1,9403,6360,39,166,176,166,47,2449
"0500000US02013","Aleutians East Borough, Alaska",3425,108,103,169,170,238,277,216,269,237,382,445,263,246,146,66,44,16,30,272,108,488,300,1407,3003,2937,2845,548,459,302,90,3317,1288,289,1118,2637,358,1061,882,336,291,1984,1436,142,1349,878,25,265,513,344,0,0,0,860,111,280,301,123,2236,296,329,420,363,828,3420,1559,2395,1.4,257,52,1239,0,71,89,3,24,47,218,100,33,262,619,182,2,2365,16.9,15.2,10.5,15,42.4,0,860,676,6,22,56,35,31,34
"0500000US02016","Aleutians West Census Area, Alaska",5750,240,359,240,275,529,493,505,433,421,482,633,424,382,174,85,38,27,10,599,124,963,680,2656,4878,4787,4535,716,513,334,75,5510,3095,506,2271,4107,459,1664,1309,675,428,3248,2301,205,647,2300,146,374,1302,749,0,0,0,1176,70,294,443,72,4361,235,421,652,844,2209,5549,1045,3889,1.4,62,315,1375,136,358,533,33,48,174,286,170,78,321,1835,317,26,3861,18.4,15.6,13,15.3,36.9,0.8,1176,424,46,149,124,149,269,15
"0500000US02020","Anchorage Municipality, Alaska",296112,21766,20547,19210,18426,24169,27102,24461,20776,17145,18171,19192,19614,16041,11501,7997,4338,3030,2626,39757,11674,73197,30921,132079,230429,222915,211795,45533,38267,29492,9994,274346,48597,13039,31432,191994,11867,45753,66655,67719,31569,142447,142537,15371,21137,28043,6721,28381,166509,25426,0,0,0,106524,9280,31128,37197,8054,283081,22567,36077,47507,40943,135987,284984,34790,150201,3.3,4172,8455,3038,3188,16521,13102,3821,6505,16048,35924,16330,7076,16021,118271,18027,2430,155065,39.6,17.4,20.9,9,10.7,2.3,106524,52833,13990,6025,10428,6659,11482,5107
"0500000US02050","Bethel Census Area, Alaska",18040,1863,1814,1743,1594,1349,1501,1240,1072,892,913,1006,856,913,500,391,188,134,71,3557,1027,6447,1916,7648,12230,11593,10788,2197,1874,1284,393,16177,10079,115,367,9677,1798,4371,2314,1194,1892,9131,8637,106,14759,187,2,665,1738,424,0,0,0,4558,1796,1524,2472,1137,17187,3372,3897,3120,2154,4644,17768,3672,6178,2.2,94,296,81,7,705,677,91,132,266,2188,240,230,1171,1389,750,27,5938,36.7,18.9,22.2,9.4,12.6,0.1,4558,3826,157,137,69,25,181,163
"0500000US02060","Bristol Bay Borough, Alaska",890,52,51,59,45,38,52,39,72,63,65,90,104,75,35,18,15,10,7,110,32,194,51,309,720,696,682,160,131,85,32,838,42,15,17,645,36,225,240,144,124,513,362,0,291,3,2,81,471,30,0,0,0,333,19,114,101,14,816,67,126,117,127,379,875,173,488,1.2,53,29,7,4,21,79,23,16,43,72,43,14,84,287,76,3,490,30.4,18,20.6,16.3,13.9,0.8,333,260,10,15,8,24,8,8
"0500000US02068","Denali Borough, Alaska",2232,66,42,98,125,300,123,146,176,116,192,199,169,318,85,22,51,4,0,140,51,257,374,986,2011,1975,1795,480,372,162,55,2166,343,47,227,1601,25,418,461,697,300,1090,1099,18,44,101,0,251,1770,9,0,0,0,639,36,227,111,53,1460,90,248,237,260,625,2189,421,1478,1.3,73,54,18,7,95,410,13,15,60,93,511,31,98,502,138,7,1492,21.4,35.3,20,10.3,11.7,1.3,639,564,6,9,1,0,13,46
"0500000US02070","Dillingham Census Area, Alaska",4975,478,430,394,379,392,392,336,380,177,254,288,312,333,159,114,92,32,33,824,234,1536,537,2056,3602,3439,3202,763,656,430,157,4497,1733,81,143,2902,370,1138,835,559,620,2563,2394,67,3585,76,3,332,775,172,0,0,0,1420,375,477,683,253,4620,664,995,960,633,1368,4957,1112,2024,1.7,95,53,62,4,246,151,25,67,98,773,59,75,316,706,356,18,1980,44.4,14.5,20.9,9.5,10.6,0,1420,1157,9,45,87,70,26,26
"0500000US02090","Fairbanks North Star Borough, Alaska",99653,7897,7016,5860,6192,10850,10178,8137,6581,5651,5456,5574,5948,5189,4453,1952,1263,883,573,12876,3382,24155,13660,47589,77606,75498,70672,14313,11902,9124,2719,91756,9252,3077,5086,61838,3381,13785,24520,20152,10490,47510,45187,3689,7026,2746,541,7480,65791,6851,0,0,0,36513,2529,10014,12633,2752,91251,6398,14340,15561,14955,39997,92697,9274,46543,3,1536,3716,756,724,5849,3371,1089,1399,3164,12816,3542,2209,6372,38909,7549,492,51749,34.1,14.2,19.1,14.2,11.7,6.6,36513,22580,3135,2434,2826,1480,2705,1353
"0500000US02100","Haines Borough, Alaska",2518,159,143,183,123,38,148,153,142,175,161,182,202,95,395,117,44,48,10,326,73,558,88,779,2008,1960,1891,709,655,614,102,2359,263,94,162,1872,57,561,553,701,284,1329,1183,0,215,74,4,170,1957,97,0,0,0,1026,79,560,269,63,2468,193,568,385,401,921,2512,390,1329,12.4,83,99,44,17,189,29,24,49,98,375,192,22,108,811,95,3,1277,39.5,16.3,24.5,11.6,8.1,0,1026,896,1,35,21,33,8,32
"0500000US02105","Hoonah-Angoon Census Area, Alaska",2132,102,109,85,52,104,112,114,136,82,163,176,240,242,196,116,49,40,14,194,34,330,122,600,1827,1802,1768,657,579,415,103,2030,227,41,139,1680,143,598,546,393,329,1090,1037,68,819,60,3,185,918,142,0,0,0,799,112,432,148,63,1971,210,423,439,344,555,2127,533,1068,4.8,123,72,84,4,81,98,19,30,53,162,165,21,156,370,67,17,1015,36,19.8,16.4,16,11.4,0.5,799,677,15,35,16,8,8,40
"0500000US02110","Juneau City and Borough, Alaska",32330,1901,2043,1798,1992,2117,2526,2322,2356,2014,2184,2421,2587,2192,1764,935,578,188,412,3841,1240,6982,2869,13327,26168,25348,24234,6069,5079,3877,1178,30429,3909,1101,2878,22479,878,4584,8138,8879,3741,15944,15707,311,3433,2311,315,3118,20699,1983,0,0,0,12521,1030,4147,3774,817,31389,2021,2762,4987,5165,16454,31651,3505,17562,3.3,791,1138,461,223,1369,1453,423,695,1186,3814,1346,665,3998,11689,2618,876,17376,45.5,14.7,19,10.7,9.6,0.6,12521,6056,1774,580,909,868,1489,845
"0500000US02122","Kenai Peninsula Borough, Alaska",58220,3652,3551,3800,3643,3297,3632,3630,3408,3473,3544,4062,4749,4687,3860,2377,1188,908,759,7351,2276,13279,4664,21083,46420,44941,43057,13779,11887,9092,2855,54568,4319,1689,1802,40277,2902,12989,15008,9378,8307,29307,27764,278,4181,878,166,3215,46343,2322,0,0,0,21741,2090,9181,6146,2266,56399,6939,9691,10346,7535,21888,57071,9833,25564,5.5,2526,2125,933,316,2764,1734,433,778,1356,6379,2816,1229,2175,17027,2589,165,24803,33.3,20.5,18.5,15,12.5,0.2,21741,17034,456,642,1221,563,808,1017
"0500000US02130","Ketchikan Gateway Borough, Alaska",13804,840,880,833,801,870,938,922,898,815,894,1011,991,1161,798,508,269,177,198,1713,527,3080,1144,5244,11024,10724,10258,3111,2682,1950,644,12964,1358,256,1159,9580,701,2865,3671,2343,1972,6823,6687,95,1980,1053,4,1238,8640,673,0,0,0,5327,787,2071,1696,486,13372,1309,2016,2677,2091,5279,13510,1777,7017,4.9,305,480,340,97,1061,818,152,387,419,1339,604,277,738,4550,1165,249,6971,29,18.6,25,11.3,15.3,0.8,5327,2918,214,801,276,239,696,183
"0500000US02150","Kodiak Island Borough, Alaska",13649,1077,1115,824,1032,817,1204,1068,821,974,828,828,972,841,649,265,174,90,70,1939,558,3574,1291,5916,10417,10075,9390,2089,1630,1248,334,12572,3252,570,2642,8784,889,2747,2863,2285,1661,6753,6271,25,1853,3144,73,1009,6254,1160,0,0,0,4373,403,1282,1664,497,12863,942,1140,3001,1990,5790,13024,2643,6919,4.6,456,361,1242,165,549,377,53,118,475,1454,498,307,864,4717,1097,1,7274,28.2,16.3,15.6,15,22.1,2.7,4373,2561,279,417,313,128,472,203
"0500000US02158","Kusilvak Census Area, Alaska",8198,1086,867,894,750,654,725,537,401,323,366,422,448,269,194,105,68,70,19,1761,473,3320,931,3390,5184,4878,4458,725,594,456,157,7112,2937,68,89,3947,880,2117,760,190,902,4379,3810,60,7480,31,2,302,290,81,0,0,0,1692,1013,543,1186,657,7929,2026,2530,1630,710,1033,8189,1726,2088,0.1,90,82,115,3,220,191,36,30,12,729,71,43,466,100,89,2,2038,29.8,25.4,18.9,11.4,14.4,0.1,1692,1635,6,11,5,7,10,18
"0500000US02164","Lake and Peninsula Borough, Alaska",1375,97,103,101,92,132,104,95,85,77,69,95,114,102,28,34,23,17,7,204,72,373,152,585,1056,1002,954,211,169,109,47,1278,152,13,39,850,123,356,237,134,191,710,665,9,926,34,5,85,305,19,0,0,0,425,102,137,160,59,1270,232,380,264,157,237,1375,435,594,2.5,43,34,33,1,27,56,4,8,30,164,40,15,139,133,43,2,572,41.4,16.4,13.5,17.7,11,0,425,373,13,17,20,1,0,1
"0500000US02170","Matanuska-Susitna Borough, Alaska",103464,7526,7753,8152,7089,6523,7148,7503,7360,6340,6408,6943,7385,6304,4387,3201,1692,931,819,15905,4671,28102,8941,41963,78437,75362,71612,17334,14480,11030,3442,95938,6612,1682,3701,66421,5068,21381,25899,14073,13360,52003,49432,1069,5447,1437,225,8128,81024,4840,0,0,0,30879,3178,10614,11131,3303,100926,9491,14255,15763,14967,46450,101435,15436,43000,3.2,2205,5343,965,892,5371,2932,1099,1242,3154,9980,3622,2086,4109,31050,4403,329,42213,32.8,17.5,19.9,17.6,11.7,0.5,30879,25432,609,988,1364,783,733,970
"0500000US02180","Nome Census Area, Alaska",9925,957,1008,918,799,768,814,681,591,521,501,562,670,393,294,226,110,83,29,1926,521,3404,1046,4174,6886,6521,6136,1135,951,742,222,8968,2812,96,285,5475,872,2347,1457,799,967,5024,4663,84,7286,159,33,603,1372,243,0,0,0,2875,914,896,1602,601,9389,1310,2199,1901,1490,2489,9687,2183,3664,0.7,89,108,131,18,295,300,18,74,103,1484,188,177,679,897,395,14,3579,38.6,23.7,20,7.7,9.5,0.5,2875,2333,40,127,170,82,108,15
